"country","sftgcode","year","yrborn","yrdied","reg.eap","reg.afr","reg.eur","reg.mna","reg.sca","reg.amr","dosreg","mkl.start","mkl.end","mkl.ongoing","mkl.type","mkl.ever","wdi.trade","wdi.gdppcppp","wdi.gdppc","wdi.gdppcgrow","wdi.inflation","wdi.cpi","wdi.popsize","wdi.popurb","wdi.popgrow","wdi.popdens","wdi.pop014","wdi.miltot","wdi.milpct","wdi.forest","wdi.minerals","wdi.energy","wdi.mobiles","wdi.imrate","cmm.succ","cmm.fail","cmm.plot","cmm.rumr","cpt.succ","cpt.fail","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp","pit.rev.magfight","pit.rev.magfatal","pit.rev.magarea","pit.rev.magave","pit.rev.ongoing","pit.rev.onset","pit.rev.end","pit.rev.dur","pit.eth.magfight","pit.eth.magfatal","pit.eth.magarea","pit.eth.magave","pit.eth.ongoing","pit.eth.onset","pit.eth.end","pit.eth.dur","pit.gen.deathmag","pit.gen.ongoing","pit.gen.onset","pit.gen.end","pit.gen.dur","pit.reg.magfail","pit.reg.magcol","pit.reg.magviol","pit.reg.magave","pit.reg.ongoing","pit.reg.onset","pit.reg.end","pit.reg.dur","mev.ind","mev.intind","mev.intviol","mev.intwar","mev.civviol","mev.civwar","mev.ethviol","mev.ethwar","mev.inttot","mev.civtot","mev.actotal","mev.nborder","mev.region","ios.eu","ios.nato","ios.natopfp","ios.osce","ios.oecd","ios.coe","ios.comnw","ios.franc","ios.geneva","ios.gattwto","ios.apec","ios.asean","ios.seato","ios.oas","ios.mercosur","ios.opec","ios.arablg","ios.oau","ios.ecowas","ios.iccpr","ios.iccpr1","ios.achr","ios.achpr","ios.icj","ios.oic","imr.raw","imr.normed","elc.eleth","elc.eliti","dis.gcode1","dis.gprop1","dis.pdis1","dis.edis1","dis.gcode2","dis.gprop2","dis.pdis2","dis.edis2","dis.gcode3","dis.gprop3","dis.pdis3","dis.edis3","dis.gcode4","dis.gprop4","dis.pdis4","dis.edis4","dis.gcode5","dis.gprop5","dis.pdis5","dis.edis5","dis.gcode6","dis.gprop6","dis.pdis6","dis.edis6","dis.gcode7","dis.gprop7","dis.pdis7","dis.edis7","dis.gcode8","dis.gprop8","dis.pdis8","dis.edis8","dis.gcode9","dis.gprop9","dis.pdis9","dis.edis9","dis.gcode10","dis.gprop10","dis.pdis10","dis.edis10","dis.gcode11","dis.gprop11","dis.pdis11","dis.edis11","dis.gcode12","dis.gprop12","dis.pdis12","dis.edis12","dis.gcode13","dis.gprop13","dis.pdis13","dis.edis13","dis.gcode14","dis.gprop14","dis.pdis14","dis.edis14","dis.gcode15","dis.gprop15","dis.pdis15","dis.edis15","dis.gcode16","dis.gprop16","dis.pdis16","dis.edis16","dis.gcode17","dis.gprop17","dis.pdis17","dis.edis17","dis.gcode18","dis.gprop18","dis.pdis18","dis.edis18","dis.gcode19","dis.gprop19","dis.pdis19","dis.edis19","dis.gcode20","dis.gprop20","dis.pdis20","dis.edis20","elf.ethnic","elf.language","elf.religion","imf.gdppc","mkl.start.1","countryage","countryage.ln","postcw","wdi.popsize.ln","wdi.trade.ln","pol.cat.fl","pol.cat.pitf","pol.cat.fl1","pol.cat.fl2","pol.cat.fl3","pol.cat.fl7","pol.cat.pitf1","pol.cat.pitf2","pol.cat.pitf3","pol.cat.pitf4","pol.cat.pitf5","pol.cat.pitf6","pol.durable.ln","elc.elethc","elc.eleth2","elc.eleth1","cou.s.d","cou.f.d","cou.a.d","cou.tries5d","cou.a.d.1","elf.ethnicc","elf.ethnicc1","elf.ethnicc2","elf.ethnicc3","elf.ethnicc9","pit.any.onset","pit.any.onset.1","pit.any.ongoing","pit.cwar.onset","pit.cwar.onset.1","pit.dur.min","pit.dur.max","pit.reg.max","pit.eth.max","pit.rev.max","pit.mag.max","pit.sftpuhvl2.10","pit.sftpuhvl2.10.ln","pit.reg.dur.ln","pit.eth.dur.ln","pit.rev.dur.ln","pit.dur.min.ln","dis.l4pop","dis.l4pop.ln","imr.normed.ln","NA.","mev.regac","mev.regac.ln","mev.civtotc","mev.civtot.ln","imf.gdppcgrow","gdppcgrow","gdppcgrow.sr","slowgrowth","t.reserve","t.reserve.ln","t.re.growth"
"Syria","SYR",1995,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,68.9765751565305,NA,NA,5.75001528846111,7.97995780590685,56.9620394869366,14331962,50.104,2.7656215988771,77.9843399717053,43.7911362031242,531000,12.4302204643565,0,0,18.5422818288175,0,24.6,0,0,0,0,0,0,0,1,-9,-9,32,2,1,4,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,27.1,0.6989690722,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,60849.921,0,49,3.91202300542815,1,9.5702474270119,4.23376695647225,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.49650756146648,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.358148783506885,0,12,2.56494935746154,0,0,2.75507050070847,2.75507050070847,1.6598405045993,0,NA,NA,NA
"Syria","SYR",1996,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,69.9141790558683,NA,NA,4.39999999868992,8.24989009915511,61.6613451428462,14736209,50.473,2.78155143359265,80.183964522799,43.132273707573,529000,11.980525870349,0,0,19.3323671349904,0,23.6,0,0,0,0,0,0,0,1,-9,-9,33,2,1,4,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,26.2,0.6895825102,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,61135.891,0,50,3.93182563272433,1,9.59806294134782,4.24726847639239,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.52636052461616,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.37166892219326,0,13,2.63905732961526,0,0,0.469959525502097,0.469959525502097,0.685535940343099,0,NA,NA,NA
"Syria","SYR",1997,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,66.2229763820687,NA,NA,1.80000000162667,1.88611136179086,62.8243467794185,15151962,50.841,2.78223661551455,82.4461965393405,42.5617091700732,428000,9.40797048535016,0,0,16.9632490281869,0,22.6,0,0,0,0,0,0,0,1,-9,-9,34,2,1,4,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,25.3,0.7105115233,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,59048.095,0,51,3.95124371858143,1,9.62588530750297,4.19302747798411,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.55534806148941,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.341770112998036,0,13,2.63905732961526,0,0,-3.41500870576991,-3.41500870576991,-1.84797421674922,1,NA,NA,NA
"Syria","SYR",1998,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,61.4248448329545,NA,NA,6.33726401741339,-0.79716563330391,62.3235326775453,15568797,51.21,2.71386903708901,84.7143160300359,42.0312950319797,428000,9.1556775361815,0,0,9.10837541105148,0,21.6,0,0,0,0,0,0,0,1,-9,-9,35,2,1,4,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,24.4,0.7230700845,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,60866.743,0,52,3.97029191355212,1,9.65302399787386,4.11781439228203,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.58351893845611,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.324249125836685,1,12,2.56494935746154,0,0,3.07994356126138,3.07994356126138,1.75497679792679,0,NA,NA,NA
"Syria","SYR",1999,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,64.3084049166638,NA,NA,-3.55365691346628,-3.70370370370366,60.0152536894881,15972430,51.578,2.5595392060559,86.9105996299924,41.4710660807404,424000,8.84473198167472,0,0,14.8378054799917,0.0250066267560904,20.7,0,0,0,0,0,0,0,1,-9,-9,36,2,1,4,1,4,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,23.6,0.7234761247,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,57541.61,0,53,3.98898404656427,1,9.67861938993442,4.16369033680176,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.61091791264422,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.323687733178667,1,7,2.07944154167984,0,0,-5.46297179068708,-5.46297179068708,-2.337300107108,1,NA,NA,NA
"Syria","SYR",2000,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,63.9714340802298,NA,NA,2.74285739723466,-3.84615384615378,57.7069747014309,16354050,51.947,2.361146213883,88.9871041462618,40.8524616226562,424800,8.70467901086323,0,0,20.854617747137,0.183248542196764,19.8,0,0,0,0,0,0,0,1,-7,-7,37,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,22.7,0.7055538318,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,57364.059,0,54,4.00733318523247,1,9.70223085207325,4.1584366412228,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.63758615972639,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.348772207552714,1,3,1.38629436111989,0,0,-0.308561056946442,-0.308561056946442,-0.555482724255617,0,NA,NA,NA
"Syria","SYR",2001,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,64.6133318891028,NA,NA,5.20094280966813,2.99999999999995,59.4381839424738,16694414,52.314,2.05985993590365,90.8391228642943,40.5386316644597,429000,8.11870185553026,0,0,16.4537280425292,1.19753422912087,19,0,0,0,0,0,0,0,1,-7,-7,38,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,22,0.7174126103,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,57897.575,0,55,4.02535169073515,1,9.72282945143228,4.16842076548826,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.66356164612965,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.332104136257567,1,3,1.38629436111989,0,0,0.930052735633641,0.930052735633641,0.964392417864036,0,NA,NA,NA
"Syria","SYR",2002,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,68.613878643132,NA,NA,5.89999999999999,-0.130505282417403,59.3606139726559,16997521,52.682,1.79933374433728,92.4884154967896,40.0774913000549,427000,8.19000504826541,0,0,18.2366540567028,2.35367829313133,18.2,0,0,0,0,0,0,0,1,-7,-7,39,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,21.2,0.7202037351,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,59632.623,0,56,4.04305126783455,1,9.74082278887566,4.22849482685151,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.68887945411394,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.328221141582532,1,3,1.38629436111989,0,0,2.99675418184614,2.99675418184614,1.73111356699846,0,NA,NA,NA
"Syria","SYR",2003,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,62.0390946253036,NA,NA,0.599999999805533,5.79682944905842,62.8016475245647,17304339,53.049,1.7889769411387,94.2553461517512,39.5499186649083,427000,8.29899712353261,0,0,20.2998999595384,6.85031444388512,17.5,0,0,0,0,0,0,0,1,-7,-7,40,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,20.5,0.7245403112,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,56746.588,0,57,4.06044301054642,1,9.75871255828704,4.12776474479927,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.71357206670431,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.322217878741644,1,9,2.30258509299405,0,0,-4.83969152254127,-4.83969152254127,-2.19992989036953,1,NA,NA,NA
"Syria","SYR",2004,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,79.8662867336549,NA,NA,6.90000000448445,4.43314136719839,65.5857333402583,17671913,53.417,2.10192637586907,96.2679795173503,39.0725554160435,415000,8.03794218608398,0,0,14.9247440316597,13.2722245266636,16.8,0,0,0,0,0,0,0,1,-7,-7,41,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,19.8,0.7212099125,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,58829.1,0,58,4.07753744390572,1,9.77973182204573,4.38035382047074,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.73766961828337,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.326825043293741,0,13,2.63905732961526,0,0,3.66984531299044,3.66984531299044,1.91568403266051,0,NA,NA,NA
"Syria","SYR",2005,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,82.0125178069061,NA,NA,6.19999999952987,7.24034939348534,70.3343695863726,18132842,53.783,2.57482261748625,98.7788963338236,38.6975908133981,416000,8.00256081946223,0,0,18.1022844797798,16.2379061313618,16.1,0,0,0,0,0,0,0,1,-7,-7,42,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,19.1,0.7151946108,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,60492.994,0,59,4.0943445622221,1,9.8054800482206,4.40687189179527,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.76120011569356,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.335200590386122,0,13,2.63905732961526,0,0,2.82835195506986,2.82835195506986,1.68177048228046,0,17774179429.3642,23.6010126472587,NA
"Syria","SYR",2006,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,78.2278680332556,NA,NA,4.99999999829737,10.0241105377571,77.3847645397452,18728200,54.154,3.2305640090052,101.988781789468,37.9552439636484,401000,7.54891451880282,0,0,17.2227034223211,24.8605231589998,15.4,0,0,0,0,0,0,0,1,-7,-7,43,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,18.5,0.7417670683,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,62006.057,0,60,4.11087386417331,1,9.83778568831065,4.35962595277873,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.78418963391826,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.298720009223238,0,17,2.89037175789616,0,0,2.50122022394858,2.50122022394858,1.58152465170436,0,16996900462.2405,23.5562968386287,-0.0437307933236896
"Syria","SYR",2007,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,76.4764759845497,NA,NA,5.69999999644881,3.90770950443607,80.4087363386503,19425597,54.529,3.65612200436657,105.780859289915,37.3751293203498,401000,7.38313111041555,0,0,15.1096632085919,31.8722456387112,14.8,0,0,0,0,0,0,0,1,-7,-7,44,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,17.9,0.7267548321,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,63937.379,0,61,4.12713438504509,1,9.87434690835432,4.33698319007367,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.80666248977032,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.319166090648847,0,14,2.70805020110221,0,0,3.11473119472828,3.11473119472828,1.76486010627706,0,17707471741.0407,23.5972525197156,0.0418059328157374
"Syria","SYR",2008,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,NA,NA,NA,NA,15.7453252219709,93.0693533820479,20097057,54.908,3.3981757062256,109.437252232629,36.8794047805109,401000,7.07074661089064,NA,NA,NA,34.6807164985686,14.2,0,0,0,0,0,0,0,1,-7,-7,45,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,17.3,0.7123400743,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,65181.289,0,62,4.14313472639153,1,9.90832866541657,NA,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.8286413964891,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.339199849156409,0,14,2.70805020110221,0,0,1.9455129682435,1.9455129682435,1.3948164639993,1,17783782599.4008,23.6015527890285,0.00430952873883372
"Syria","SYR",2009,1946,9999,0,0,0,1,0,0,"Middle East & North Africa",0,0,0,0,1,NA,NA,NA,NA,2.92089711805366,95.7878134427753,20566871,55.29,2.31081909296236,111.99559464169,36.3231869349499,403000,7.15062118138198,NA,NA,NA,47.6515658905912,13.7,0,0,0,0,0,0,0,1,-7,-7,46,2,1,4,3,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,16.7,0.7123346137,2,1,65202,0.74,4,0,65201,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.43,67362.715,0,63,4.15888308335967,1,9.93143685634619,NA,1,"A/F",1,0,0,0,1,0,0,0,0,0,3.85014760171006,1,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.74,4.31748811353631,-0.339207514906416,0,12,2.56494935746154,0,0,3.34670583148486,3.34670583148486,1.82940040217686,0,18300334643.4855,23.6301851831559,0.0290462414954455
